Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Right Horn Core (and Unknown Side) [Source],Left Horn Core [Source],Right Antler (and Unknown Side) [Source],Frontal [Source],Parietal [Source],Occipital [Source],Basiocc [Source],Sphenoid [Source],Petrous [Source],Temporal [Source],Zygo [Source],Lacrimal [Source],Nasal [Source],Maxilla [Source],Premaxilla [Source],Anterior Mandible [Source],Posterior Mandible [Source],Decidp1 [Source],Decidp2 [Source],Permi3 [Source],Permc [Source],Permp2 [Source],Permp3 [Source],Payne P3 [Source],Payne P4 [Source],Payne M1 [Source],Payne M2 [Source],Payne M3 [Source],Grant P3 [Source],Grant P4 [Source],Grant M1 [Source],Grant M2 [Source],Grant M3 [Source],Loose Tooth Type [Source],Loose Tooth Class [Source],Loose Tooth Number [Source],Loose Tooth Root [Source],Loose Tooth Wear [Source],Cranial Comments [Source]
http://opencontext.org/subjects/90224F88-2D50-458A-BA4B-0C96FEBE441E,Bone 13536,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,Indeterminate,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/5C4FF804-E0E9-4E71-7F12-48AE61221F46,Bone 13537,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,Indeterminate,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/99F978BB-DCE5-4269-D1E2-96083B2AFEA5,Bone 13538,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,Indeterminate,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/77C7C579-947C-4F48-024C-A4C611747907,Bone 13539,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/21F69999-F656-4226-D2C7-DE5F44E013CC,Bone 13547,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/000CCA5E-9D7F-4D0D-F763-9D93FC55C35F,Bone 13553,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,1 or 2,Indeterminate,Moderate wear,
http://opencontext.org/subjects/361418B3-DAD7-45AB-FD13-D0541B9A42ED,Bone 13554,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Slight wear,
http://opencontext.org/subjects/7FC290E9-3159-4A42-E4FC-40928E35B0D5,Bone 13555,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Slight wear,
http://opencontext.org/subjects/A3F206E7-6CBA-40D5-026C-1AF1AB2D9BA5,Bone 13556,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper deciduous,Premolar,2 or 3,Indeterminate,Heavy wear,
http://opencontext.org/subjects/08F71BD6-417C-4F09-BC49-FB8F9AF91C21,Bone 13557,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Unworn/erupting,
http://opencontext.org/subjects/A19AB230-42C4-4877-98E3-03E9411BD770,Bone 13558,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Moderate wear,
http://opencontext.org/subjects/53F01B11-C2F7-4EF0-B829-AEE4B766289E,Bone 13559,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Molar,1 or 2,Indeterminate,Moderate wear,
http://opencontext.org/subjects/8EFF9B34-A714-4857-A665-515CD5298FC9,Bone 13560,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Molar,1 or 2,Indeterminate,11,Grant code = 8
http://opencontext.org/subjects/B3254C24-6D69-4567-2402-7108DE1CB4AA,Bone 13561,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Molar,1 or 2,Indeterminate,9,Grant code = 7
http://opencontext.org/subjects/A64D5DF0-2FD6-4BAA-8DAB-442178237991,Bone 13562,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Molar,Indeterminate,Indeterminate,Unworn/erupting,
http://opencontext.org/subjects/0A840038-0DAB-4413-6BFA-CE03D757BA08,Bone 13563,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Incisor,Indeterminate,Open,Tooth bud,
http://opencontext.org/subjects/7185AAF9-3F02-4C93-9B22-1047CFDC4D33,Bone 13564,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower deciduous,Premolar,3,Separate but open,Wear indeterminate,
http://opencontext.org/subjects/DE17ADAB-5B94-4999-9334-0490D4C35049,Bone 13565,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower deciduous,Premolar,3,Indeterminate,Heavy wear,
http://opencontext.org/subjects/86B78190-EB49-47F0-07A1-89C2106886BD,Bone 13566,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Canine,1,Indeterminate,,
http://opencontext.org/subjects/B9FEA053-00C2-4B20-9AF7-2B982A962C00,Bone 13567,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,Slight wear,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/B210F348-67B9-4AC0-3C17-B09343E5D358,Bone 13568,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,e,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/807516D6-C616-42AF-CB00-2D7508189706,Bone 13569,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Ascending ramus + condylar process + coronoid process areas,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/64EA6874-735C-48B6-6921-A576A07E3CD8,Bone 13570,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Diastema + alveolar areas,Indeterminate,Medium wear,Heavy wear,,,,,8,,16,,,h,,f,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/AFC768FF-DC40-47CE-4C7E-FD26F0476EAE,Bone 13571,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,Heavy wear,Heavy wear,,,,,Wear indeterminate,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/E53005A7-183B-4190-2E27-B9649CD69BC1,Bone 13572,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Diastema + alveolar areas,Indeterminate,,,,,,Moderate wear,,26,,,,,g,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/184F138E-B5FE-49E3-20A4-5397AC630747,Bone 13573,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Diastema + alveolar areas,Indeterminate,,,,,Tooth bud,Tooth bud,12,Tooth bud,17,11,,m,,h,d,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/7883BDF7-5259-4EB4-A8A5-B8E9650E720B,Bone 13574,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/0D3F2DB8-1AB3-4332-0496-5556586E7726,Bone 13575,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/1D6F4647-55E5-4742-51F3-9A5CDF440174,Bone 13576,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/492AF2E0-0249-4586-291E-626529D353EF,Bone 13577,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/78CB42A7-5FC1-48AD-8B29-A4F6FE73EB4A,Bone 13578,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/2CD111CA-D156-4225-4A19-9320953126B8,Bone 13608,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,< 2/3 of left side present,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,Left occipital condyle fragment.
http://opencontext.org/subjects/037BEFE9-53B0-4448-1EEB-ECE7B20542CC,Bone 13637,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower deciduous,Incisor,Indeterminate,Closed,Medium wear,
http://opencontext.org/subjects/8AAEA079-3AC6-48CD-7112-BEFB2F8DB320,Bone 13638,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower deciduous,Incisor,Indeterminate,Closed,Medium wear,
http://opencontext.org/subjects/E19F0736-12F6-4BC6-012A-34BE6E573FCD,Bone 13639,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Incisor,Indeterminate,Open,,
http://opencontext.org/subjects/F8901E23-E5B7-4B3F-C5D7-FDE114DD8450,Bone 13642,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Slight wear,
http://opencontext.org/subjects/355A69C8-B4B6-493B-9904-117063BC66F3,Bone 13643,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,,,,,,,,< 2/3 of left side present,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/A606E42F-85A7-4F40-EBB2-7AC8FC5E64C0,Bone 13644,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Nerissa Russell, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13062,http://opencontext.org/subjects/8A138B4E-0E44-4BAA-5065-275E9D74835E,37.668196,32.827191,8150,7950,,,,,,< 2/3 of left side present,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/850EA4F4-349E-4D30-E8AF-7847DD74B3DA,Bone 12006,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Canine,Indeterminate,Open,Moderate wear,
http://opencontext.org/subjects/03F23498-674C-4CBC-93D5-F8D0B055B452,Bone 12007,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Canine,Indeterminate,Closed,Moderate wear,
http://opencontext.org/subjects/BF365CF5-16DD-4C3D-C0B5-F092010E00F1,Bone 12008,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Incisor,1 or 2,Closed,Moderate wear,
http://opencontext.org/subjects/1A007796-3CC3-47C3-2827-70CA3A15DDA9,Bone 12009,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Incisor,1,Indeterminate,Unworn/erupting,
http://opencontext.org/subjects/AF517068-F7FE-470B-95C2-C6CDF45EA6CC,Bone 12010,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Premolar,2,Resorbing,Heavy wear,
http://opencontext.org/subjects/5FE5A09A-3D85-42A5-BB6B-3275DA7C6F16,Bone 12011,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Canine,Indeterminate,Closed,Moderate wear,
http://opencontext.org/subjects/E33149D5-D155-4104-263B-C116E38FBE18,Bone 12012,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Premolar,4,Indeterminate,Unworn/erupting,
