Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Sorting Number [Source],Excavation Method [Source],Mammal [Source],Mollusk [Source],Nisp [Source],Weight [Source],Element [Source],Cranial Protion [Source],Mandibular Portion [Source],Vertebral Portion [Source],Stylopod [Source],Carpal/tarsal [Source],Phalanx [Source],Body Size [Source],Side [Source],Side (english) [Source],Refit? [Source],Sex [Source],Tooth Wear (grant) [Source],Payne (1973) Mandible Wear Stage [Source],Fusion Status [Source],Part Burned [Source],Burning- Brown [Source],Burning- Black [Source],Burning- Grey [Source],Chopping [Source],Cut Marks [Source],Carnivore Gnawing [Source],# Of Complete Bones [Source],# Of Fragments [Source],Proximal Present [Source],Proximal and Shaft Present [Source],Mid-shaft Present [Source],Shaft and Distal Present [Source],Distal Present [Source],Cranial Present [Source],Caudal Present [Source],Medial Present [Source],Lateral Present [Source],Dorsal Present [Source],Dorsal and Middle Present [Source],Middle and Ventral Present [Source],Ventral Present [Source],Scapula Measurement Klc [Source],Scapula Measurement Glp [Source],Lg [Source],Bg [Source],Gl [Source],Gll [Source],Glpe [Source],Bp [Source],Gb [Source],Dp [Source],Tc [Source],Sd [Source],Cd [Source],Bd [Source],Humerus Height Of Trochlea [Source],Humerus Breadth Of Trochlea [Source],Dd [Source],Ulna Measurement Tpa [Source],Ulna Measurement Kto [Source],Bpc [Source],Cox_la [Source],Cox_kb [Source],Cox_kh [Source],Cox_ku [Source],Height Mandible In Front Of M1 [Source],Length Praemolar Row [Source],Length Molar Row [Source],Gldp4 [Source],Gbdp4 [Source],Glm1 [Source],Gbm1 [Source],Gbm2 [Source],Glm3 [Source],Gbm3 [Source],Circumfer_horncore_bas [Source],Oroabo_horncore [Source],Dorsobasal_horncore [Source],Moll_gl [Source],Moll_gh [Source],Moll_gb [Source],Moll_breadth Mouth [Source],Moll_heigth Mouth [Source]
http://opencontext.org/subjects/9ECDC144-17F4-4017-532C-2DA348218706,Bone 1,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0003267,tooth of upper jaw,dens sup.,,,,,,,,,,1.0E-5,hand collected,Bos primigenius f. taur.,,1,27.7,dens sup.,m2,,,,,,mid size,sin,Left,,,m2d-f,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/588D07D5-8124-4F40-5FA4-D6C49306541B,Bone 2,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,dens inf.,,,,,,,,,,1.0E-5,hand collected,Bos primigenius f. taur.,,1,15.5,dens inf.,,m2,,,,,mid size,dext,Right,,,m2g-j,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DE97213C-A605-4819-64D6-32056FC8CD7B,Bone 3,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,dE_uf,,,,1.0E-5,hand collected,Bos primigenius f. taur.,,1,44.2,Scapula,,,,,,,,dext,Right,,,,,dE_uf,,,,,,,,,1,,,,1,,,,,,,,,,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/6080ACA3-6ED4-4F10-18A6-F4C23BE5FFC0,Bone 4,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,Vert. thor.,,,,,,,,,,1.0E-5,hand collected,Ovis/Capra,,1,3,Vert. thor.,,,V.thor.P.spin.,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/C78727B7-46AC-4A99-BD78-878142B4509D,Bone 5,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,Vert. thor.,,,,,,,,,,1.0E-5,hand collected,Ovis/Capra,,1,4.7,Vert. thor.,,,V.thor.WD,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3DBD78E2-D35A-4A4F-0680-AB4A51AC2ADB,Bone 6,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,Vert. lumb.,,,,,,,,,,1.0E-5,hand collected,Ovis/Capra,,1,5.9,Vert. lumb.,,,V.lumb.P.transv.,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/FF59936B-2D9D-4C4B-B54B-679180D6BE21,Bone 7,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Costa,,,,,,,,,,1.0E-5,hand collected,Ovis/Capra,,1,3.6,Costa,,,C.vera,,,,,dext,Right,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/39807AE6-E3AD-4838-7B00-9B0EE942CB49,Bone 8,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Costa,,,,,,,,,,1.0E-5,hand collected,Ovis/Capra,,1,2.5,Costa,,,C.vera,,,,,sin,Left,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5E9ACB13-46DB-4DFF-B8FD-03D79FC918CA,Bone 9,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Costa,,,,,,,,,,1.0E-5,hand collected,Ovis/Capra,,1,4,Costa,,,C.vera,,,,,dext,Right,,,,,E_uf/f,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3E10D1C1-547F-4BFF-CC8D-DFB91ACAFAA7,Bone 10,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Costa,,,,,,,,,,1.0E-5,hand collected,Ovis/Capra,,1,4.4,Costa,,,C.vera,,,,,sin,Left,,,,,E_uf/f,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/51E911A0-F867-417D-6369-74B42939A75E,Bone 11,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Coxa,http://purl.obolibrary.org/obo/UBERON_0003101,male organism,male,,,,,,,1.0E-5,hand collected,Ovis aries,,1,15,Coxa,,,,Acetabulum,,,,dext,Right,,male,,,Adult,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DFD6C69C-B891-46EE-9E34-7BCAE3286E1B,Bone 12,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Coxa,http://purl.obolibrary.org/obo/UBERON_0003100,female organism,female,,,,,,,1.0E-5,hand collected,Capra hircus,,1,8.1,Coxa,,,,Ischium,,,,sin,Left,,female,,,Adult,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5E7198BF-D22F-4435-5BB8-4939DC0D9FC8,Bone 13,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0000981,femur,Femur,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,dE_f,,,,1.0E-5,hand collected,Bos primigenius f. taur.,,1,74.5,Femur,,,,,,,very large,,,,,,,dE_f,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DA205F69-B86F-4002-7DE3-A43F092B5407,Bone 14,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,pE_f,1.0E-5,hand collected,Ovis/Capra,,1,24.4,Tibia,,,,,,,,dext,Right,,,,,pE_f,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F3017C33-5556-4EEE-4EC8-96F203BB729A,Bone 15,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0002395,talus,Talus,,,,,,,,,,1.0E-5,hand collected,Ovis/Capra,,1,47,Talus,,,,,,,,sin,Left,,,,,Adult,,,,,,,,1,,,,,,,,,,,,,,,,,,,,26.73,,,,,,,,16.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A1EE59A4-A648-43E8-DF92-6DD523BF7A40,Bone 16,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,dE_f,,,,1.0E-5,hand collected,Ovis/Capra,,1,5.2,Metatarsus,,,,,,,,dext,Right,,,,,dE_f,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/4A933E27-9B77-4BBB-6EE5-7693DFEE10FE,Bone 17,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0003821,metapodium bone,Metapodium,,,,,,,,,,1.0E-5,hand collected,Bos primigenius f. taur.,,1,32.7,Metapodium,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/9FFC0E9A-9452-4A5D-5296-8CE4609E8212,Bone 18,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Phalanx prox.,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,pE_f,1.0E-5,hand collected,Ovis/Capra,,1,2,Phalanx prox.,,,,,,P.prox.post.,,,,,,,,pE_f,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,33.5,,,,,9.41,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/2D1B4F76-A471-4FBC-590B-D5CC5D0E16E7,Bone 19,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,1.0E-5,hand collected,,Cerast.,1,7.8,Klappe,,,,,,,large,dext,Right,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.39,33.23,,,
http://opencontext.org/subjects/8180881E-DADC-44E3-7224-4984F5DB1149,Bone 20,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,2.0E-5,hand collected,,Cerast.,1,3,Klappe,,,,,,,mid size,dext,Right,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41,,,
http://opencontext.org/subjects/EB6485E0-4528-4102-542B-FE86E67A5639,Bone 21,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,3.0E-5,hand collected,,Cerast.,1,1.8,Klappe,,,,,,,small,dext,Right,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.59,21.06,,,
http://opencontext.org/subjects/394305EB-F44A-4CD7-6E99-4D5D32D5F157,Bone 22,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,4.0E-5,hand collected,,Cerast.,1,5,Klappe,,,,,,,large,dext,Right,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.58,,,
http://opencontext.org/subjects/6FDA7C40-2DBF-40B0-F8A6-93D3D5CC922D,Bone 23,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,5.0E-5,hand collected,,Cerast.,1,3.8,Klappe,,,,,,,mid size,dext,Right,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,,,
http://opencontext.org/subjects/16CE7796-2830-41DC-8A1C-97ADA39BAD97,Bone 24,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,6.0E-5,hand collected,,Cerast.,1,1.4,Klappe,,,,,,,small,sin,Left,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.31,20.11,,,
http://opencontext.org/subjects/B19672C7-B686-44E6-4DDF-0190172D8A8D,Bone 25,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,7.0E-5,hand collected,,Cerast.,1,3,Klappe,,,,,,,small,sin,Left,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,23.26,,,
http://opencontext.org/subjects/5A3D04C3-4D1D-4119-7087-0F4055EB5F48,Bone 26,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,8.0E-5,hand collected,,Cerast.,1,8.4,Klappe,,,,,,,large,sin,Left,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.51,,,
http://opencontext.org/subjects/173F95AB-8EE7-4FD7-8D9A-FACC0950B7AD,Bone 27,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,9.0E-5,hand collected,,Cerast.,1,6.5,Klappe,,,,,,,mid size,sin,Left,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A7D8A132-604A-4A85-91E3-3B5F736422F3,Bone 28,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,0.0001,hand collected,,Cerast.,1,8.8,Klappe,,,,,,,large,sin,Left,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.65,,,
http://opencontext.org/subjects/2DBBA7C8-3C8A-494A-F9AC-C1412AA19373,Bone 29,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,0.00011,hand collected,,Cerast.,1,3.9,Klappe,,,,,,,mid size,sin,Left,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.56,,,
http://opencontext.org/subjects/2262A995-3A03-494F-0D74-392F22143811,Bone 30,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,0.00012,hand collected,,Cerast.,1,3.9,Klappe,,,,,,,mid size,sin,Left,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.74,25.84,,,
http://opencontext.org/subjects/25B01284-6396-4818-C02A-95FC89145650,Bone 31,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/50301,Cerastoderma,Cerast.,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,0.00013,hand collected,,Cerast.,1,5.9,Klappe,,,,,,,mid size,sin,Left,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.61,31.36,,,
